# 단어<TAB>뜻풀이 — 우리말샘 온라인 수집 결과(자동 생성 파일, 손으로 고치지 마세요).
# scripts/exportKoreanDictCorpus.mjs 가 .github/workflows/dictionary.yml 의
# refresh 잡(매주 월요일 + 수동 실행)에서 자동으로 다시 만들어 커밋합니다.
녀성명사	여성 명사’의 북한어.
녀성미	여성미’의 북한어.
녀성방창	&amp;lt;피바다#GT#따위의 가극에서, 여성 가수들이 무대 밖이나 한쪽에서 부르는 방창. ⇒규범…
녀성보잡이운동	농촌 여성들이 전선에 나간 남자들 대신 보잡이가 되어 벌인 전시 농업 생산을 위한 운동. ⇒규범 표기는…
녀성상담	여성들의 건강을 보호 증진하기 위하여 전문 보건 의사들과 여성들이 서로 의논하는 일. 부인병의 예방…
녀성생식기	여성 생식기’의 북한어.
녀성소방창	여성 방창의 하나. 소프라노를 기본으로 하여 15~20명의 여성 가수들로 구성되는 방창으로…
녀성영웅	북한 정부로부터 영웅 칭호를 받은 여성. ⇒규범 표기는 ‘여성영웅’이다. 2. 국가와 국민을 위해서 많은…
녀성운	여성운’의 북한어.
녀성운동	여성 운동’의 북한어.
녁다	영리하다’의 방언
년간	연간’의 북한어. 2. 일정한 기준을 중심으로 가까운 몇 해 동안.
년간부하곡선	연간 부하 곡선’의 북한어.
년간선량	절대 연도 측량 시료가 주위의 방사성 원소로부터 일 년 동안 받은 방사선의 양. ⇒규범 표기는 ‘연간…
년간적	한 해 동안에 걸치는. 또는 그런 것. ⇒규범 표기는 ‘연간적’이다.
년간조절발전소	한 해 동안에 걸쳐 변동하는 부하에 따라 저수량을 조절하는 댐식 발전소. ⇒규범 표기는 ‘연간 조절…
년감	연감’의 북한어.
년갑	연갑’의 북한어.
년갑또래	연갑세’의 북한어. ⇒규범 표기는 ‘연갑또래’이다.
년갑세	연갑세’의 북한어.
년거	연거’의 북한어.
년고기쇠	나이가 많아 기운이 쇠약함. ⇒규범 표기는 ‘연고기쇠’이다.
년고덕소	연고덕소’의 북한어.
년고자백	연고자백’의 북한어.
년고하다	연고하다’의 북한어.
년고히	나이가 들어 늙은 상태로.
년곡	올해의 곡식. ⇒규범 표기는 ‘연곡’이다.
년공	연공’의 북한어. 2. ‘연공’의 북한어.
년광	연광’의 북한어. 2. ‘연광’의 북한어.
년구세심	연구세심’의 북한어.
년구월심	연구월심’의 북한어.
년구하다	연구하다’의 북한어.
년금	연금’의 북한어.
년금보장	사회 보장 제도의 하나. 특별한 공로가 있거나, 일정한 기간 동안 국가 기관에 복무하다가 노동력을 상실한…
년금증서	연금 증서’의 북한어.
년급	연급’의 북한어.
년기	연기’의 북한어.
년기소작	연기 소작’의 북한어.
년내	연내’의 북한어.
년년	연년’의 북한어.
년년생	연년생’의 북한어.
년년세세	연년세세’의 북한어.
년년이	연년이’의 북한어.
년년작	이어짓기’의 북한어. ⇒규범 표기는 ‘연년작’이다.
년대	그 단위의 첫 해로부터 다음 단위로 넘어가기 전까지의 기간.
년대기	일정한 사실이 있었던 시기나 기간. ⇒규범 표기는 ‘연대기’이다. 2. ‘연대기’의 북한어.
년대기극	연대기극’의 북한어.
년대순	연대순’의 북한어.
년대표	연대표’의 북한어. 2. 기계 제품에서 제조일과 보증 기간을 써 붙이는 표.
년대학	연대학’의 북한어.
년도	일정한 기간 단위로서의 그해.
년동갑	동갑’의 북한어. ⇒규범 표기는 ‘연동갑’이다.
년두	연두’의 북한어.
년두교서	연두 교서’의 북한어.
년두법	연두법’의 북한어.
년두사	연두사’의 북한어.
년두송	연두송’의 북한어.
년래	연래’의 북한어.
년력	연력’의 북한어. 2. ‘연력’의 북한어.
년령	연령’의 북한어.
년령기	연령기’의 북한어.
년례	연례’의 북한어.
년례행사	연례행사’의 북한어.
년례화	연례화’의 북한어.
년례회	연례회’의 북한어.
년로	연로’의 북한어.
년로금	일정한 근속 노동 연한을 가진 근로자가 늙었을 경우에 주는 연금. 북한에서는 남자 예순 살, 여자 쉰다섯…
년로년금	일정한 근속 노동 연한을 가진 근로자가 늙었을 경우에 주는 연금. 북한에서는 남자 예순 살, 여자 쉰다섯…
년로보장	나이가 많아서 노동할 수 없는 사람들을 집에서 편안히 쉬게 국가가 보장해 주는 것. ⇒규범 표기는 ‘연로…
년로자	연로자’의 북한어.
년로자년금	일정한 근속 노동 연한을 가진 근로자가 늙었을 경우에 주는 연금. 북한에서는 남자 예순 살, 여자 쉰다섯…
년로하다	연로하다’의 북한어.
년륜	연륜’의 북한어. 2. ‘연륜’의 북한어. 3. ‘연륜’의 북한어.
년륜수문학	연륜 수문학’의 북한어.
년률	일 년을 단위로 환산한 비율. ⇒규범 표기는 ‘연율’이다.
년리	연리’의 북한어.
년만하다	연만하다’의 북한어.
년말	연말의 북한어.
년말년시	연말연시’의 북한어.
년명	사람의 수명. ⇒규범 표기는 ‘연명’이다.
년모	연모’의 북한어.
년물	연초에 주는 물건. ⇒규범 표기는 ‘연물’이다.
년발	연발’의 북한어.
년배	연배’의 북한어.
년변	연변’의 북한어.
년보	연보’의 북한어. 2. ‘연보’의 북한어.
년봉	연봉’의 북한어.
년봉금	연봉금’의 북한어.
년부	연부’의 북한어.
년부금	연부금’의 북한어.
년부력강	연부역강’의 북한어.
년부제	연부제’의 북한어.
년분	연분’의 북한어. 2. ‘연분’의 북한어.
년분법	연분법’의 북한어.
년불	연불’의 북한어.
년휼금	예전에, 생활상 경제적 보조를 받아야 할 대상에게 한 해에 얼마씩 주던 보조금. ⇒규범 표기는…
녈반	열반’의 북한어.
녈반당	열반당’의 북한어.
녈반쇠	열반쇠’의 북한어.
녈반종	열반종’의 북한어. 2. ‘열반종’의 북한어.
념간	염간’의 북한어.
념경	염경’의 북한어.
념내	염내’의 북한어.
념념	염념’의 북한어. 2. 늘 마음속으로 생각함. 또는 그런 생각. 3. 시간이 지나감.
념념불망	염념불망’의 북한어.
념념불이	마음속에 항상 생각함. ⇒규범 표기는 ‘염념불이’이다.
념념이	늘 마음속으로 생각하며. 2. 시간이 지나가며.
념념재자	염념재자’의 북한어.
념념천사	염념천사’의 북한어.
념담하다	염담하다’의 북한어.
념담히	염담히’의 북한어.
념두	염두’의 북한어.
념량	마음을 쓰는 폭이나 도량. ⇒규범 표기는 ‘염량’이다.
념려	염려’의 북한어.
념려스럽다	염려스럽다’의 북한어.
념력	온갖 정성을 기울임. 또는 그런 힘. ⇒규범 표기는 ‘염력’이다.
념모	마음속으로 존경하거나 그리워함. ⇒규범 표기는 ‘염모’이다.
념발음	염발음’의 북한어.
념법	염법’의 북한어.
념불	염불의 북한어. 2. ‘염불’의 북한어.
념불급타	염불급타’의 북한어.
념불당	염불당’의 북한어.
념불방	염불방’의 북한어.
념불삼매	염불 삼매’의 북한어.
념불식	염불식’의 북한어.
념불위괴	염불위괴’의 북한어.
념불중	염불중’의 북한어.
념아하다	염아하다’의 북한어.
념연하다	염연하다’의 북한어.
념연히	염연히’의 북한어.
념외	염외’의 북한어.
념원	염원’의 북한어.
념의	염의’의 북한어.
념일	염일’의 북한어.
념전	염전’의 북한어.
념정하다	염정하다’의 북한어.
념좌	염좌’의 북한어. ‘시그러지기’로 다듬음.
념주	염주’의 북한어. 2. ‘염주’의 북한어.
념주나무	염주나무’의 북한어.
념주덩굴	락규과의 한해살이 덩굴풀. 줄기는 길이가 1미터 정도이고 보라색이며 살지고 반들반들하다. 잎은 어긋나고…
념주뼈	척추뼈’의 북한어.
념주상	염주상’의 북한어.
념중	생각의 범위 안. ⇒규범 표기는 ‘염중’이다.
념출	염출’의 북한어.
념침	염침’의 북한어.
념통	염통’의 방언
념퇴	염퇴’의 북한어.
념튀	염통’의 방언
념티	염통’의 방언
념회간	염회간’의 북한어.
념후	염후’의 북한어.
녑녑하다	엽렵하다’의 북한어.
녑녑히	엽렵히’의 북한어.
녕감	영감’의 방언
녕귀	연기’의 방언
녕독하다	영독하다’의 북한어.
녕독히	영독히’의 북한어.
녕맹스럽다	보기에 모질고 사나운 데가 있다. ⇒규범 표기는 ‘영맹스럽다’이다.
녕맹하다	영맹하다’의 북한어.
녕맹히	영맹히’의 북한어.
녕믈	영물’의 옛말.
녕법	영법’의 북한어.
녕변뽕	평안북도 영변 일대에 흩어져 있는 재래종 가운데서 추려 낸 뽕나무. 오디가 많이 달리므로 종자를 받는…
녕사언정	영사언정’의 북한어.
녕세	영세’의 북한어.
녕신	영신’의 북한어.
녕악스럽다	영악스럽다’의 북한어.
녕악하다	영악하다’의 북한어.
녕악히	영악히’의 북한어.
녕일	영일’의 북한어.
녕찰	영찰’의 북한어.
녕특하다	영특하다’의 북한어.
녕페탕	영폐탕’의 북한어.
녕풍	몹시 사나운 바람. ⇒규범 표기는 ‘영풍’이다.
녕혹	영혹’의 북한어.
녙다	옅다’의 옛말.
녠치	연치’의 방언
노가	결혼한 여자가 남편을 상대하여 자기를 낮추어 이르는 일인칭 대명사. 2. 뱃사공이 노를 저어 가며 부르는…
노가리	명태의 새끼. 2. ‘거짓말’을 속되게 이르는 말. 3. ‘잡담’을 속되게 이르는 말.
노가이	까마귀’의 방언
노가자	측백나뭇과의 상록 침엽 교목. 높이는 8~10미터이며, 잎은 세 개씩 돌려나고 실 모양이다. 봄에 녹색을…
노가재	김수장’의 호. 2. ‘김창업’의 호.
노가주	측백나뭇과의 상록 침엽 교목. 높이는 8~10미터이며, 잎은 세 개씩 돌려나고 실 모양이다. 봄에 녹색을…
노가쿠	일본의 고전 예술 양식의 하나. 피리와 북소리에 맞추어 노래를 부르면서 춤을 추는 가면 악극이다.
노가타	일본 후쿠오카현(福岡縣) 북부에 있는 도시. &lt;FL&gt;지쿠호평야&lt;/FL&gt;(筑豊平野)…
노각	늙은이의 다리. 2. 늙어서 빛이 누렇게 된 오이.
노각지	노구솥’의 방언
노간주나무이끼	노간주나무이낏과의 하나. 길이는 3~5cm이며 잎은 버들잎 모양이다. 긴 타원형의 홀씨주머니를 가지며…
노갑을이	갑에게서 당한 노여움을 을에게 옮긴다는 뜻으로, 어떠한 사람에게서 당한 노여움을 애꿎은 다른 사람에게…
노갑이을	갑에게서 당한 노여움을 을에게 옮긴다는 뜻으로, 어떠한 사람에게서 당한 노여움을 애꿎은 다른 사람에게…
노갓	노로 만든 갓. 농립모와 비슷하며 주로 사냥꾼들이 사냥할 때 쓴다.
노강	중국 시짱(西藏) 자치구의 동부에서 윈난성(雲南省)의 서부로 흐르는 강. 미얀마 동부의 살윈강의 상류부를…
노개이	까마귀’의 방언
노객	늙은 손님. 2. 고구려 때에, 신하가 임금을 상대하여 자기를 낮추어 이르던 일인칭 대명사. 광개토 대왕…
노갱	까마귀’의 방언
노거	제후(諸侯)가 타고 다니던 수레. 2. 예전에, 민가에서 쓰던, 지붕과 둘레의 포장이 없는 수레.
노거수	수령(樹齡)이 많고 커다란 나무.
노건	느리고 둔한 말의 걸음걸이. 2. ‘노건하다’의 어근.
노걸개	경기용 배에 노를 걸도록 만들어진 부분.
노걸대	조선 세종 때 편찬한 중국어 학습서. 고려의 상인이 인삼 따위의 우리나라 특산물을 베이징에 가져가서 팔고…
노긋	노긋하다’의 어근.
노끈무늬그릇	삿무늬 토기’의 북한어.
노나데킨	탄소 원소 열아홉 개가 결합된 화합물에 탄소와 탄소 사이의 삼중 결합이 한 개 존재하는 사슬형 화합물을…
노녜기	노래기’의 방언
노늠몫	노느몫’의 북한어.
노닌	탄소 원소 아홉 개가 결합된 화합물에 탄소와 탄소 사이의 삼중 결합이 한 개 존재하는 사슬형 화합물을…
노댁	마누라’의 방언 2. ‘노파’의 방언
노동의시대는끝났다	영국의 작가 &lt;FL&gt;서스킨드&lt;/FL&gt;(Susskind, D.)가 쓴 책.…
노듈	퇴적암의 일부분에 방해석이나 갈철석 따위가 단단하게 모여 단괴상(團塊狀) 또는 불규칙한 모양으로…
노랑나비로번지는오후	박라연이 지은 시집. 2012년에 간행되었다.
노랑오색나비	네발나빗과의 곤충. 수컷의 날개는 노란 밤색이고 앞날개의 끝부분은 붉은 밤색 바탕에 검은 밤색 무늬가 몇…
노랗다	병아리나 개나리꽃과 같이 밝고 선명하게 노르다. 2. 영양 부족이나 병으로 얼굴에 핏기가 없고 노르께하다.
노래	가락에 맞추어 부를 수 있게 만든 음악.
노래가늘었어	휘성 작사, 문하·휘성 작곡의 대중가요. 2014년에 발표된 에일리의 앨범에 수록되어 있다.
노래만불렀지	김장훈 작사·작곡의 대중가요. 1996년에 발표된 김장훈의 노래이다.
노래춤묶음	토막극, 노래, 춤 따위를 다양하게 묶은 무대 작품.
노래하고싶었어	준다이 작사, 준다이·정호준 작곡의 대중가요. 2016년에 발표된 레이지 본의 앨범에 수록되어 있다.
노래할걸그랬어	2002년 안윤희가 발표한 발레 작품. 병든 남편을 간호하는 아내의 슬픈 꿈을 표현한 작품이다.
노랙지	노래기’의 방언
노렇다	노랗다’의 방언
노렐	노먼 노렐, 미국의 패션 디자이너(1900~1972). 개성과 스타일을 중시하는 디자인이 특징이며, 미국…
노롯	노릇’의 옛말. 2. ‘놀이’의 옛말.
노룽감	장도리’의 방언
노르게스트렐	피임약으로 쓰이는 &lt;FL&gt;프로게스틴&lt;/FL&gt;. ⇒규범 표기는 미확정이다.
노르넨	북유럽의 신화에 나오는 운명과 예언의 여신. 세 자매 여신으로, 각각 과거·현재·미래를 맡아본다고 한다.
노르덴셸드	닐스 아돌프 에리크 노르덴셸드, 핀란드 태생의 스웨덴 탐험가·지질학자(1832~1901). 1864년에…
노르딕	덴마크·핀란드·아이슬란드·노르웨이·스웨덴 등의 북유럽 지역에 거주하는 인종. 또는 그런 사람. 2. 주로…
노르메페리딘	아편양 수용체에 효능제로 작용하여 진통 작용을 나타내는 4-&lt;FL&gt;페닐피페리딘&lt;/FL&gt…
노르테트라제팜	&lt;FL&gt;가바&lt;/FL&gt;의 기능을 항진시켜 항불안 작용을 나타내는 1…
노르트리프틸린	항우울제로 사용되는 &lt;FL&gt;아미트립틸린&lt;/FL&gt;의 대사물. ⇒규범 표기는 미확정이다.
노르페티딘	아편양 수용체에 효능제로 작용하여 진통 작용을 나타내는 4-&lt;FL&gt;페닐피페리딘&lt;/FL&gt…
노릅다	넓다’의 방언
노릇	그 직업, 직책을 낮잡아 이르는 말. 2. ‘노릇하다’의 어근.
노베오카	일본 미야자키현에 있는 도시. 미야자키현의 북부에 위치해 있으며, 동쪽으로 바다를 접하고 있다. 주로…
노벰비킨	항종양제의 하나. 오래 쓰면 백혈구 감소나 설사와 같은 부작용이 있다.
노보비오신	방선균이 생산하는 항생 물질. 엷은 황색의 결정으로 알칼리수에 녹는다. 포도상 구균, 임균 따위의…
노붐오르가눔	1620년에 영국의 철학자 베이컨이 지은 책. 아리스토텔레스의 논리학서인 ≪오르가눔≫에 대항한다는 뜻으로…
노샴푸	샴푸를 사용하지 않고 물로만 머리를 감음. 또는 그런 일.
노섀	노새’의 방언
노스탈쟈	고향을 몹시 그리워하는 마음. 또는 지난 시절에 대한 그리움. ⇒규범 표기는 ‘노스탤지어’이다.
노스탤지어	고향을 몹시 그리워하는 마음. 또는 지난 시절에 대한 그리움.
노예가있는오달리스크	프랑스의 화가 앵그르가 그린 그림. 1858년에 제작되었으며, 프랑스 파리의 루브르 박물관에 소장되어 있다.
노오븐디저트	오븐을 사용하지 않고 만든 디저트.
노오븐베이킹	오븐을 사용하지 않고 빵이나 과자를 만들어 굽는 일.
노오븐요리	오븐을 사용하지 않고 굽거나 쪄서 만든 요리.
노웁다	노엽다’의 방언
노을	해가 뜨거나 질 때 하늘이 붉게 물드는 현상.
노을지는무렵내게걸어온말들	미국의 철학자 &lt;FL&gt;그로타이스&lt;/FL&gt;(Groothuis, D.)가 지은 수필집.…
노자가옳았다	김용옥(金容沃)이 지은 철학서. 2020년에 간행되었다.
노쟝	뇌장’의 옛말.
노출샷	몸을 겉으로 드러내고 찍은 사진. ⇒규범 표기는 ‘노출 숏’이다.
노캉	일본의 횡적 중 노와 &lt;FL&gt;교겐&lt;/FL&gt;에서 사용되는 유일한 선율 악기. 39cm…
노케미맘	화학 물질이 들어간 육아용품이나 생활용품을 쓰지 않으려는 엄마. ⇒규범 표기는 미확정이다.
노타이샤쯔	노타이셔츠’의 북한어.
노트북	휴대할 수 있게 만든 소형 컴퓨터.
노팁	봉사료가 없음.
노퍽	미국 동부 버지니아주 동남부의 체서피크만 입구에 있는 항만 도시. 천연의 양항(良港)으로 해군 기지가…
노홉다	노엽다’의 옛말.
노훔	노염’의 방언
노훕다	노엽다’의 방언
노휵	노축’의 원말.
녹각	사슴의 머리에 난 뿔. 나뭇가지처럼 생겼다. 2. 녹용이 자라서 그 속에 들어 있던 피의 양도 줄고 털도…
녹각사	임상적으로 위궤양 치유 작용과 피부 과민성 항체 생성에 대한 억제 효과가 있는 생강과 식물. 이것의…
녹갱	사슴의 고기로 끓인 국.
녹거	임금의 손자나 후손이 타는 수레. 2. 삼거(三車)의 하나. 삼승(三乘)의 하나인 독각승을 비유적으로…
녹경	대’를 달리 이르는 말.
녹계	푸른빛이 도는 계곡. 2. 적어서 보고함. 3. 외도(外道)의 사계(邪計) 가운데 하나. 사슴의 동작을…
녹골	사슴의 뼈. 고아서 보약으로 쓴다.
녹과	탈지면이나 가제처럼 구멍이 비교적 큰 여과재를 써서 고체와 액체를 나누는 일. 2. 벼슬아치의 봉급에…
녹곽	콩과의 여러해살이 덩굴풀. 잎은 어긋나고 잎자루 끝에 세 개의 작은 잎이 달린다. 8~9월에 노란 꽃이…
녹관	현직에서 물러난 후에도 녹봉을 받던 벼슬아치.
녹교	도로, 도시, 하천 따위로 단절된 녹지를 연결하여 보행자 및 야생 동물의 이동 통로로 사용하는 친환경적인…
녹구	사슴 가죽으로 만든 옷.
녹권	공신의 훈공(勳功)을 새긴, 쇠로 만든 패.
녹균	푸른 대나무. 2. 녹병균목의 한 균. 양치식물이나 종자식물에 기생하여 녹병을 일으키는데, 녹병이 발생된…
녹기	한인(漢人)으로 편성한 중국 청나라의 상비군. 또는 그 상비군의 군기(軍旗). 청군(淸軍)의 근간인…
녹나무의파수꾼	일본의 작가 &lt;FL&gt;히가시노 게이고&lt;/FL&gt;(東野圭吾)가 지은 장편 소설.…
녹낭	사슴의 불알. 보약으로 쓰인다.
녹녹	녹녹하다’의 어근.
녹는줄	녹는쇠’의 북한어.
녹는중	김진태 작사·작곡의 대중가요. 2013년에 발표된 다비치의 앨범에 수록되어 있다.
녹니	깊은 바다 밑에 있는 짙은 녹색을 띤 진흙. 많은 양의 해록석을 함유하고 있으며, 한류와 난류가 합류하는…
녹다	푸른빛이 그대로 나도록 말린 부드러운 찻잎. 또는 그 찻잎을 우린 물.
녹다운	자동차, 기계 따위를 부품이나 반제품의 형태로 수출하고 현지에서 조립하여 판매하는 방식. 2. 권투에서…
녹담	푸른 연못.
녹당	푸른색을 칠한, 여자의 거처.
녹대	푸른 빛깔의 눈썹연필. 2. 중국 은나라의 주왕이 재보(財寶)를 모아 두던 곳. 3. ‘고삐’의 방언
녹렵	사슴 사냥.
녹색의자이공일삼러브컨셉츄얼리	박철수(朴哲洙) 감독이 만든 영화. 2013년에 개봉하였다. ⇒규범 표기는 미확정이다.
녹색의자이천십삼러브컨셉츄얼리	박철수(朴哲洙) 감독이 만든 영화. 2013년에 개봉하였다. ⇒규범 표기는 미확정이다.
녹색카펫	풀밭이나 잔디밭을 비유적으로 이르는 말.
녹시프틸린	신경절에서 세로토닌과 노르에피네프린의 재섭취를 억제하여 항우울 작용을 나타내는 삼환계 항우울약.…
녹여뿜기	용사’를 다듬은 말.
녹즙	녹색 채소의 잎이나 열매, 뿌리 따위를 갈아 만든 즙. 넓은 의미로는 당근과 같이 녹색이 아닌 채소를…
논가	값을 정하기 위하여 의논함. 2. 삼장(三藏) 가운데, 특히 논장(論藏)에 통달한 사람. 또는 논(論)을…
논감	죄상을 논하여 다스림. 2. 상급 관아에서 하급 관아의 잘못을 경계(警戒)하는 내용을 적어 보내던 공문서.
논강	글이나 연설 따위의 주된 내용이나 명제. 2. 경전을 연구하여 토론함. 3. 충청북도 충주시 엄정면에…
논개작전	궁지에 빠졌을 때 적이나 상대편을 자신과 같은 처지로 끌어들이는 것을 비유적으로 이르는 말.
논객	옳고 그름을 잘 논하는 사람. 또는 그런 일을 좋아하는 사람.
논거	어떤 이론이나 논리, 논설 따위의 근거.
논거북벌레	논거북벌렛과의 곤충. 몸의 길이는 6.5cm 정도이며, 어두운 밤색이다. 몸은 넓고 편평하며 날개가 잘…
논결	토론하여 사물의 옳고 그름을 결정함. 2. 논의하여 끝을 맺음. 또는 논의를 끝냄.
논경	상급 벼슬아치가 하급 벼슬아치의 잘못을 경계(警戒)함. 또는 그런 일.
논계	신하가 임금의 잘못을 따져 아룀.
논고	여러 문헌을 고증하여 논술함. 흔히 책 이름이나 논문 제목에 쓴다. 2. 자기의 주장이나 믿는 바를…
논곡	전라북도 장수군 번암면에 있는 이. 번암면의 남부에 위치해 있으며, 대부분 높은 산지이다. 서쪽 경계를…
논공	공적의 있고 없음이나 크고 작음 따위를 논의하여 평가함. 2. 대구광역시 달성군에 있는 읍. 달성군의…
논과	잘못을 논함. 2. 논리를 펼 때 무의식적으로 오류에 빠지는 일. 의식적인 궤변(詭辯)과 상대된다.
논관	상급 관아에서 하급 관아로 내리던 통고문.
논관수	벼가 제대로 자라도록 논에 물을 대는 일. 담수식 관수, 흐름식 관수, 간단 관수 따위가 있다.
논구	사물의 이치를 깊이 따져 논함.
논구뎅이	구덩이처럼 우묵한 논판. 2. ‘논’의 북한어.
논밦줄	밧줄’의 방언
논밭	논과 밭을 아울러 이르는 말.
논스밈량	논물 가운데서 땅속으로 스며드는 물의 양. ⇒규범 표기는 ‘논 스밈양’이다.
논폄	논하여 관직 따위를 깎아 내림.
놀가지	노루’의 방언
놀각지	노루’의 방언
놀개	노래’의 방언 2. ‘노루’의 방언
놀개미	노끈’의 방언
놀개이	노루’의 방언
놀개지	노루’의 방언
놀갱이	노루’의 방언
놀거리	건달’의 방언
놀구	노루’의 방언
놀기	노루’의 방언
놀기이	노루’의 방언
놀놀	놀놀하다’의 어근. 2. ‘놀놀하다’의 어근.
놀다	드물어서 구하기 어렵다.
놀대	뗏목의 방향을 잡아 주기 위하여 설치하는 조종대.
놀데	에밀 놀데, 독일의 화가(1867~1956). 표현주의의 대표적 작가로 종교적 제재를 많이 그렸으며 강한…
놀뗑이	난봉꾼’의 방언
놀라기	노래미’의 방언
놀라움	놀라운 느낌.
놀람	놀라움’의 준말.
놀람교향곡	오스트리아의 작곡가 하이든의 교향곡 제94번 지장조(G長調)를 달리 이르는 말.
놀람소리	몹시 놀라서 크게 지르거나 말하는 소리.
놀랍다	감동을 일으킬 만큼 훌륭하거나 굉장하다. 2. 갑작스러워 두렵거나 흥분 상태에 있다. 3. 어처구니없을…
놀래	노래’의 방언
놀래기	놀래깃과의 바닷물고기. 몸의 길이는 20cm 정도로 새끼와 암컷의 가슴지느러미에는 검은 얼룩무늬가 있고…
놀래미	노래미’의 방언
놀래이	노루’의 방언
놀량	경기 산타령 가운데 첫째 곡. 처음은 별 의미 없는 입타령으로 이어지는 통절 형식으로, 일정한 장단이…
놀량으로	노량으로’의 북한어.
놀러와	&lt;FL&gt;페틸&lt;/FL&gt;(Petille, P.)· 에니악 작사·작곡의 대중가요.…
놀령	경기 산타령 가운데 첫째 곡. 처음은 별 의미 없는 입타령으로 이어지는 통절 형식으로, 일정한 장단이…
놀루	노루’의 방언
놀만큼놀아봤어	제이와이 박 디 아시안 &lt;IN&gt;소울&lt;/IN&gt; 작사·작곡의 대중가요. 2013년에…
놈놈놈	김진태 작사, 김경준 작곡의 대중가요. 2008년에 발표된 버벌진트의 노래이다.
놈벨라	에스파냐 톨레도주에 있는 도시. ⇒규범 표기는 미확정이다.
놈삐	무’의 방언&lt;DR /&gt; 제주 지역에서는 ‘삐’로도 적는다.
놈새	남새’의 방언
놈세	남새’의 방언
놈자	남자’의 방언
놈코어	지극히 평범한 옷이나 소품들을 이용하여 자연스럽고 멋스럽게 표현하는 패션 스타일.
놉다	노엽다’의 방언
놉즈기	높직이’의 옛말.
놋거울	놋쇠를 이용해 만든 거울.
놋과	좁은 놋단검과 비슷하며 자루는 낫처럼 직각에 가까운 고대의 무기.
놋대합	합(盒) 모양으로 만든, 양푼만 한 놋그릇. 떡이나 그 밖의 음식을 넣어 둔다.
놋부	손으로 어떤 것을 열거나 들거나 붙잡을 수 있도록 덧붙여 놓은 부분.
놋쇠그릇	놋쇠로 만든 그릇.
놋용접	놋쇠를 녹여 붙이는 용접. 놋쇠로 만든 제품을 만들거나 수리할 때 쓴다.
놋주발	놋쇠로 만든 밥그릇. 위가 약간 벌어지고 뚜껑이 있다.
놋주전자	놋쇠로 만든 주전자.
놋칭	히아신스 따위의 구근의 자구 형성을 촉진하기 위하여 구를 거꾸로 하여 직선 방향으로 서너 번 칼자국을…
놋황색	놋쇠의 빛깔과 같이 조금 누런 색.
농가	농사를 본업으로 하는 사람의 집. 또는 그런 가정. 2. 높지도 낮지도 않은, 평탄한 중간 소리로…
농가성진	장난삼아 한 것이 진심으로 한 것같이 됨.
농가호	농호’의 북한어.
농간	남을 속이거나 남의 일을 그르치게 하려는 간사한 꾀.
농감	지주를 대신하여 소작인을 지도·감독하고 소작료를 받아들이는 일. 또는 그런 일을 하는 사람.
농객	앵무새’를 달리 이르는 말. 중국의 룽산산(隴山山)에 많이 살고 있는 데에서 붙은 이름이다.
농갱이	녹말을 낸 찌꺼기. 2. ‘대농갱이’의 북한어. 3. ‘대농갱이’의 방언
농거	예전에, 농사를 짓는 데 쓰던 수레.
농건	중국의 공신들이 쓰던 정사각형의 관모. 옻칠한 등나무로 짜며, 은으로 장식하였다.
농게번티기	자게의 하나. 머리, 가슴 부분은 앞과 뒤가 둥글고 아가미는 옆으로 굵다.
농경	논밭을 갈아 농사를 지음.
농경생활	논밭을 갈아 농사를 지으며 살아가는 생활.
농경의배신	미국의 인류학자이자 정치학자 &lt;FL&gt;스콧&lt;/FL&gt;(Scott, J. C.)이 지은…
농고	농업 고등학교’를 줄여 이르는 말.
농긔	농기’의 옛말.
농띵이	농땡이’의 방언
농악갖춤새	풍물놀이 연주가의 몸 차림새. 풍물놀이 연주가는 악기와 함께 상모와 독특한 연주복 차림을 한다.
농즙	걸쭉한 즙. 2. 몸 안에 병균이 들어가 염증을 일으켰을 때에 피부나 조직이 썩어 생긴 물질이나, 파괴된…
농촌부르죠아	농촌에서 토지를 가지고 무산자를 고용하여 착취하는 계급. 부농이나 농장주를 이른다. ⇒규범 표기는 ‘농촌…
높게더기	고원의 평평한 땅.
높나직	높나직하다’의 어근.
높낮다	높거나 낮다.
높낮이맞추기	판 고르기의 하나. 활자나 사진 동판의 높낮이를 맞추어 그림의 농도(濃度)를 고르게 하기 위한 방법이다.
높낮이평행봉	이단 평행봉’의 북한어.
높다	아래에서 위까지의 길이가 길다. 2. 아래에서부터 위까지 벌어진 사이가 크다. 3. 수치로 나타낼 수…
높뛰기	높이뛰기’의 북한어.
높새	동북풍’을 달리 이르는 말. 주로 봄부터 초여름에 걸쳐 태백산맥을 넘어 영서 지방으로 부는 고온 건조한…
높은날개비행기	고익기’의 북한어.
높은더미구름	고적운’의 북한어.
높은돋을새김	고부조’의 북한어.
높은모음	고모음’의 북한어.
높은반	유치원에서 학령 전에 1년 동안 의무적으로 교육을 받는 반. 2. 일정한 수준 위에 있는 사람들로…
높은벌	고원’의 북한어.
높은산갈래잎이끼	갈래잎이낏과의 하나. 붉은 밤색으로 둥근 잎은 서로 접하고 두 갈래로 갈라지며, 갈래쪽은 넓은…
높은산한줄나비	네발나빗과의 곤충. 산한줄나비와 비슷하나 앞날개 가운데 밑부분에 흰 줄무늬가 있다. 한 해에 한 번…
